S T U q1 q2 q3
4.449151871348034943e-06 1.022929218359061168e-06 7.131524814660138207e-09 -6.128992638166637363e-03 -1.608897346912794291e-01 -1.670187273294460595e-01
4.455552368530961085e-06 1.017742453104160235e-06 7.099050967571521576e-09 -6.195346830685385942e-03 1.746643424612965845e-01 1.684689956306111847e-01
4.463992665763895735e-06 1.011086894649092192e-06 7.053740064634674301e-09 -6.244259193593254542e-03 -5.200718761010492130e-02 -5.825144680369817585e-02
4.475581883417325940e-06 1.002235107150519970e-06 6.989190511847100855e-09 -6.436872705117564764e-03 -3.247915591564396465e-01 -3.312284318615572043e-01
4.491051050825970806e-06 9.908609124237136134e-07 6.901901794922603763e-09 -6.535253663361821619e-03 -1.088377287382442660e-01 -1.153729824016060945e-01
4.507975140683138746e-06 9.788913926618712998e-07 6.807742668609911409e-09 -6.674726410666444176e-03 2.347912378703398417e-02 1.680439737636754000e-02
4.523564606114381550e-06 9.682690660605687064e-07 6.723761704890939956e-09 -6.257031404036945965e-03 3.593107759724727401e-01 3.530537445684358011e-01
4.533852130111206646e-06 9.613982284450132670e-07 6.672525142362426771e-09 -6.800469275630216526e-03 3.019307061985490037e-01 2.951302369229187872e-01
4.537055438640320981e-06 9.590336341127676991e-07 6.661084914382046858e-09 -7.001484948837968791e-03 3.371739074163571104e-02 2.671590579279774225e-02
4.532972234438138296e-06 9.613183334911149135e-07 6.694566330449485769e-09 -7.454859983071854268e-03 1.453511117309300715e-01 1.378962517478582173e-01
4.522967761694917674e-06 9.674007425080226068e-07 6.763645206186573577e-09 -7.678697261323912115e-03 1.741813514406906904e-01 1.665026541793667714e-01
4.511482444637630495e-06 9.746375497961818542e-07 6.843221246616128043e-09 -8.033280893153797730e-03 2.977839685783969514e-01 2.897506876852431468e-01
4.500109391464681628e-06 9.820283826404118793e-07 6.923724519197849900e-09 -7.526757104185488600e-03 -5.397523768049747872e-01 -5.472791339091602758e-01
4.490220580562962153e-06 9.886295013949940377e-07 6.996384930924112147e-09 -7.001840954938116923e-03 -3.763110019034190401e-01 -3.833128428583571501e-01
4.228403657439239168e-06 1.192075152260649463e-06 8.799576749008265994e-09 7.097715791034409083e-03 3.986263865711389798e+00 3.993361581502424151e+00
4.201844490982626378e-06 1.229396425030992604e-06 9.047489464455217345e-09 -5.345683865321110284e-04 -1.849227769774525854e+00 -1.849762338161057951e+00
