S T U q1 q2 q3
2.096562012243036855e-05 1.953886345644870705e-06 1.015038651031290309e-08 -4.722241391608761329e-03 7.506615987257525546e-02 7.034391848096649413e-02
2.089822557589854547e-05 1.951653128285951653e-06 1.028395372840236445e-08 -5.411507044873031802e-03 -4.558348037648762840e-02 -5.099498742136066021e-02
2.088555733572218740e-05 1.943546340522870971e-06 1.040060169589853616e-08 -2.793275597713501535e-03 -4.667088094129567821e-02 -4.946415653900917975e-02
2.094771618509051896e-05 1.924169468892922578e-06 1.052589846822398597e-08 -4.375102703359529110e-03 -1.960865851662028092e-01 -2.004616878695623383e-01
2.102228278941350838e-05 1.916794230358592714e-06 1.049148286580950137e-08 -2.260388655371342592e-03 1.923693798843828517e-02 1.697654933306694258e-02
2.115517720701832929e-05 1.904050031233247899e-06 1.042839861076920880e-08 -1.431526934911275806e-03 -3.502680988588835476e-02 -3.645833682079963056e-02
2.132902405350369424e-05 1.888094087250189409e-06 1.034764038819707459e-08 -1.675837170857896741e-03 1.436216519637874001e-01 1.419458147929295033e-01
2.152328601662760517e-05 1.870620030566621586e-06 1.025845253918122480e-08 -3.822386673811656310e-03 1.038510817840805345e-01 1.000286951102688782e-01
2.168463286143232431e-05 1.864671473816899410e-06 1.011281053174448217e-08 -4.279501266512636404e-03 3.709444381391691081e-01 3.666649368726564440e-01
2.179999335454506983e-05 1.864221143388683955e-06 9.977588461897448348e-09 -4.944241797368187363e-03 3.667180296722616362e-01 3.617737878748934488e-01
2.185609437714718900e-05 1.868831634771953414e-06 9.876775807795490086e-09 -5.198479321047527746e-03 6.164024594352763842e-01 6.112039801142288287e-01
2.184436230316321199e-05 1.876806824907668597e-06 9.817757407455879530e-09 -7.795557601143171533e-03 2.646245363192303302e-01 2.568289787180871864e-01
2.180938749378691244e-05 1.879212055375219866e-06 9.834177316957952829e-09 -7.565750012151567505e-03 1.106739288509395180e-01 1.031081788387879505e-01
2.176495850814506777e-05 1.882466110258689439e-06 9.854789213586989359e-09 -6.249683888947671351e-03 1.030251321855111257e-01 9.677544829656345438e-02
2.175287765940436515e-05 1.878813440924577290e-06 9.908192354588062537e-09 -6.190429435340455422e-03 -5.228019024766439315e-03 -1.141844846010689474e-02
2.178200553281124172e-05 1.870170812801276761e-06 9.957758453827598449e-09 -4.329749753677336610e-03 1.585009420011829206e-01 1.541711922475055840e-01
