S T U q1 q2 q3
1.091737396769178957e-06 9.443324982314305192e-07 6.008731473950471839e-09 -6.112643683855306653e-05 3.707916709854970350e-01 3.707305445486585027e-01
1.092001418903489116e-06 9.476613036913656213e-07 6.001333596132693965e-09 -8.064488075753932506e-05 3.747274745835387222e-01 3.746468297027811811e-01
1.087179927170624912e-06 9.541159679011612160e-07 6.018873558266469377e-09 -1.122424618568793747e-04 3.141949740264813329e-01 3.140827315646244622e-01
1.079815568103059723e-06 9.620749407479802904e-07 6.053056018277258065e-09 -1.589017937678859765e-04 2.388762743110834919e-01 2.387173725173156180e-01
1.070931768927276431e-06 9.700617908082427828e-07 6.103595487490943514e-09 -1.683251456297239768e-04 -2.656004203550388354e-01 -2.657687455006685351e-01
1.062575062444878390e-06 9.776501355934863759e-07 6.152327966014274313e-09 -1.122048622119783262e-04 -3.393180780921749573e-01 -3.394302829543869304e-01
1.056145931687428647e-06 9.827677955557199998e-07 6.197567624396412304e-09 -3.487904366588322203e-05 -4.918328394722610852e-01 -4.918677185159269771e-01
1.053545334690401596e-06 9.856734340771934218e-07 6.231336454139586722e-09 5.250624326692647503e-05 -2.047862110957314741e-01 -2.047337048524645597e-01
1.053000984117352062e-06 9.866846167677145659e-07 6.250897802670917927e-09 4.031936667770776028e-05 2.823250814240783058e-01 2.823654007907560048e-01
1.053001363942646331e-06 9.867010952327818752e-07 6.259139931103198640e-09 -1.414315818185941931e-05 -1.612642514031410457e-01 -1.612783945613228964e-01
1.053016143656139594e-06 9.864246638562139262e-07 6.258398140213791659e-09 -3.139612591247786799e-06 -1.328954479991111270e-01 -1.328985876117023679e-01
1.052898773422814926e-06 9.872663994667958727e-07 6.262348886866177247e-09 -1.505377361169651929e-05 1.056270267298060617e-01 1.056119729561943721e-01
1.051714162555836303e-06 9.903389090228299456e-07 6.275064949297364629e-09 -6.013838413442516850e-05 3.745155301462332886e-01 3.744553917620988548e-01
1.046748463289236985e-06 9.961395162620936622e-07 6.304749244994029013e-09 -1.207557513779218550e-04 4.773236851405648906e-01 4.772029293891869584e-01
1.037790059716818234e-06 1.004799631941404206e-06 6.359039132188713745e-09 -1.028223981199057752e-04 3.367481100782079295e-01 3.366452876800880012e-01
