S T U q1 q2 q3
3.039318257503091143e-05 2.283278061865928719e-06 1.023566924368290877e-08 -9.656931659099254883e-03 5.029072649544179541e-01 4.932503332953186992e-01
3.039318257503097580e-05 2.293724703479077694e-06 1.028356952420249381e-08 -1.000002197606608689e-02 7.101953006037220462e-03 -2.898068970028866431e-03
3.039318257503091143e-05 2.300942703653092757e-06 1.034147096065248172e-08 -8.962012802424423885e-03 -5.811348405419458629e-02 -6.707549685661901018e-02
3.039318257503085044e-05 2.304153673374480339e-06 1.039807532894247463e-08 -7.036608814441680515e-03 -1.989561398102406287e-01 -2.059927486246823092e-01
3.039318257503091143e-05 2.304026795393590151e-06 1.044544813315838764e-08 -4.792020553108344849e-03 1.002336531064997871e-01 9.544163255339144225e-02
3.039318257503091143e-05 2.301925221005197231e-06 1.047882422371300097e-08 -5.416829760812036376e-03 5.991616950567379973e-01 5.937448652959259610e-01
3.039318257503097580e-05 2.299475883929883399e-06 1.049985616338404803e-08 -7.282321882077225084e-03 1.673061779720423914e-01 1.600238560899651663e-01
3.039318257503091143e-05 2.297830017767445928e-06 1.050996420833439522e-08 -7.301799933553398958e-03 2.074077008695613955e-01 2.001059009360079965e-01
3.041817596017933851e-05 2.299794822379997241e-06 1.052146231227833203e-08 -7.866741679901090301e-03 4.581038635204883747e-01 4.502371218405872844e-01
3.039318257503091143e-05 2.302840797972726997e-06 1.053585963319399773e-08 -9.444396749877459474e-03 7.384876787373304552e-01 7.290432819874530512e-01
3.039318257503091143e-05 2.310319974982815680e-06 1.056856483746746393e-08 -1.155190417437035322e-02 8.530023847758556599e-01 8.414504806014853067e-01
3.039318257503091143e-05 2.320673191644940120e-06 1.062472327199898202e-08 -1.129779242854156429e-02 7.229366887606900605e-01 7.116388963321484962e-01
3.039318257503091143e-05 2.331171259319271120e-06 1.070573732868863437e-08 -1.201191452273425719e-02 6.903650589075578381e-01 6.783531443848236364e-01
