S T U q1 q2 q3
3.787966046078060711e-06 1.157453946310272138e-06 6.679903998876501882e-09 1.335817245373974171e-03 4.320373512494590784e-02 4.453955237031988201e-02
3.764021399635445491e-06 1.164795203221247458e-06 6.722364784098882316e-09 1.443425495828876137e-03 -2.506077209459522948e-01 -2.491642954501234186e-01
3.758097489145377283e-06 1.166579654793982079e-06 6.732715374869855191e-09 1.576442808601911938e-03 -3.728353030124775813e-01 -3.712588602038756624e-01
3.769925836450519691e-06 1.162854528193927268e-06 6.711290881366710081e-09 1.742799615058444884e-03 -1.931279495238182875e-01 -1.913851499087598496e-01
3.797629030030206387e-06 1.154307637108078409e-06 6.662037695467635032e-09 1.889412880964169705e-03 -9.797778622363573220e-02 -9.608837334267156249e-02
3.830874752642088168e-06 1.144227227147517745e-06 6.603929176366879679e-09 1.900652171615023478e-03 1.338086905636934887e-01 1.357093427353085191e-01
3.857860065448876032e-06 1.136160472358017529e-06 6.557444733094838597e-09 1.798724607723921343e-03 2.135214481900913341e-01 2.153201727978152624e-01
3.868719823041979299e-06 1.132908004536853727e-06 6.538744603271807367e-09 1.574269785115031683e-03 3.600686773460548551e-01 3.616429471311699007e-01
3.863486908641919567e-06 1.134593327827304222e-06 6.545546512047791039e-09 8.536105263265494902e-04 7.748047815617908896e-02 7.833408868250563151e-02
3.847657117436692709e-06 1.139224039073748717e-06 6.572305027720322503e-09 8.806019028624323397e-04 4.911044772456207852e-02 4.999104962742451086e-02
3.830972438110438282e-06 1.144151151092425407e-06 6.600774926029510298e-09 4.238161689701439028e-04 -2.220489042397399970e-01 -2.216250880707698601e-01
3.816521447670742719e-06 1.148446768725835574e-06 6.625601207764008552e-09 4.049683493907788034e-04 -9.388629040932272574e-02 -9.348132205993195387e-02
3.804113766809917120e-06 1.152153615487609698e-06 6.647030455953269004e-09 3.438126708097399842e-04 7.113987591411863320e-02 7.148368858492837319e-02
3.785127263540025734e-06 1.157906999844745366e-06 6.680270825709126207e-09 4.179504810574163898e-04 3.534339849796204192e-01 3.538519354606778355e-01
3.763655860388293916e-06 1.164493776536044489e-06 6.718321677527674253e-09 -2.787504907425519818e-04 5.232124708312468897e-03 4.953374217569916915e-03
3.770546394117681774e-06 1.162305357181044321e-06 6.705737814335981935e-09 -4.615592857520056658e-04 -3.789808246477068820e-01 -3.794423839334588600e-01
3.832778474323449288e-06 1.143379259256502088e-06 6.596554857222648110e-09 1.898226253785120776e-04 -1.600916021282284163e+00 -1.600726198656905686e+00
3.962351760949994765e-06 1.105950670024887597e-06 6.380547615989833769e-09 4.011531732324435939e-05 -1.807941327225643491e+00 -1.807901211908320205e+00
4.138715706687737264e-06 1.058797502074011167e-06 6.108363977358538233e-09 4.542945163455575086e-05 1.230720865038136935e+00 1.230766294489771484e+00
4.307450204717034612e-06 1.017297983478687302e-06 5.868807956049365680e-09 5.508581053895872381e-05 1.477672054316758299e+00 1.477727140127297334e+00
4.432098803132602466e-06 9.698631209389519758e-07 5.850294328203637634e-09 -2.471592000758658647e-03 4.941438283403769560e-01 4.916722363396183182e-01
4.498034869005925980e-06 9.557689518976992234e-07 5.762982791777572783e-09 -2.296991766319610162e-03 9.433633982826439279e-02 9.203934806194477569e-02
4.524786892061191945e-06 9.500745225108825509e-07 5.728612155158795429e-09 -2.129056453364114310e-03 -1.646145235386722305e-01 -1.667435799920363448e-01
4.547657734421736737e-06 9.452527618603175280e-07 5.699505655865345980e-09 -1.786527004468949076e-03 -2.940886813195220384e-02 -3.119539513642115292e-02
4.571552737063792975e-06 9.402686520396433872e-07 5.669419985154363779e-09 -1.908519405159535276e-03 -7.463491869270200141e-02 -7.654343809786154362e-02
4.591202488905310405e-06 9.362009501625208309e-07 5.644861800354353463e-09 -2.143785086146168806e-03 2.217712263723008448e-01 2.196274412861546899e-01
4.596298558180705586e-06 9.351162234990045086e-07 5.638331143199653330e-09 -1.741349426883559426e-03 4.456743541194869707e-01 4.439330046926034390e-01
4.587643942434389276e-06 9.368359915166285614e-07 5.648673374721323199e-09 -8.720771731863877219e-04 -1.224200759950138107e-01 -1.232921531682001914e-01
4.577125505197908677e-06 9.389443961187849630e-07 5.661358593055259117e-09 -3.505132242311928548e-04 8.009606544805869532e-02 7.974555222382750941e-02
4.579634676245104397e-06 9.380700374627341093e-07 5.659741984362325423e-09 8.059603831084283243e-05 -5.828769479460849112e-01 -5.827963519077741239e-01
4.597197721232351616e-06 9.344395790106701830e-07 5.637843399666858272e-09 3.767503173085356982e-04 -3.100585815916216958e-01 -3.096818312743131463e-01
4.626031986877272907e-06 9.285696713561318068e-07 5.602427621465671199e-09 6.829248243149024789e-04 1.917177131954552749e-01 1.924006380197701704e-01
