4.446979e-06 1.878451e-07 8.474921e-11
2.517466e-06 6.192740e-08 3.200514e-11
2.205159e-06 2.652514e-08 2.694116e-11
3.737643e-06 8.353552e-08 6.279474e-11
4.349590e-06 9.542837e-08 7.182647e-11
2.614469e-06 9.015479e-08 2.834466e-11
1.947360e-06 4.980958e-08 1.632776e-11
2.392750e-06 3.431682e-08 2.949146e-11
4.492654e-06 8.174067e-08 7.556170e-11
8.232827e-06 2.249883e-07 1.190692e-10
1.052726e-05 2.472065e-07 1.509663e-10
8.895650e-06 2.200602e-07 1.314654e-10
6.115731e-06 2.130769e-07 6.301752e-11
3.594924e-06 7.746173e-08 4.601205e-11
3.320965e-06 1.329504e-07 3.487658e-11
4.357898e-06 2.872624e-07 2.798653e-11
4.223189e-06 2.408716e-07 3.406475e-11
2.809122e-06 8.145080e-08 3.242656e-11
4.991063e-06 7.674329e-08 9.709636e-11
6.403212e-06 2.060509e-07 9.440586e-11
1.319051e-05 4.051161e-07 6.952836e-11
8.234933e-06 1.908435e-07 1.777587e-10
1.650295e-05 2.347424e-07 5.324668e-10
1.521611e-05 3.454347e-07 2.568521e-10
1.313839e-05 2.161792e-07 5.096139e-10
1.057322e-05 8.775011e-08 6.616213e-10
7.954437e-06 4.963773e-08 1.187366e-09
5.300668e-06 1.523843e-07 5.118438e-10
5.749374e-06 1.656013e-07 1.053633e-09
2.610942e-06 5.654512e-08 4.211874e-10
3.428567e-06 7.833037e-08 8.863228e-10
2.857062e-06 3.708291e-08 9.977437e-10
2.665927e-06 4.542015e-08 1.805702e-09
1.599277e-06 1.467852e-08 4.208494e-09
1.008260e-06 1.566242e-08 1.620983e-09
1.034639e-06 5.002075e-09 2.694514e-09
1.096663e-06 1.591658e-09 2.004141e-09
1.520217e-06 1.097916e-09 2.927095e-09
1.025118e-06 1.440838e-09 2.128752e-09
1.009376e-06 1.002040e-09 2.327928e-09
1.023087e-06 1.315475e-09 3.514622e-09
1.001304e-06 1.072337e-09 1.512105e-09
1.020680e-06 1.002771e-09 3.507281e-09
1.243121e-06 1.012885e-09 2.428663e-09
1.123549e-06 1.126172e-09 2.965884e-09
1.034862e-06 1.004794e-09 1.120524e-09
1.000188e-06 1.108391e-09 2.322907e-09
1.007094e-06 1.078914e-09 3.213639e-09
1.008112e-06 1.026156e-09 2.674607e-09
1.001192e-06 1.007195e-09 2.830802e-09
1.037815e-06 1.726748e-09 1.718762e-09
1.002604e-06 1.028820e-09 5.177950e-09
1.134227e-06 1.106820e-09 1.972363e-09
1.001605e-06 1.182768e-09 2.403431e-09
1.003600e-06 1.855269e-09 1.671493e-09
1.033950e-06 1.016509e-09 9.155638e-10
1.043541e-06 1.023264e-09 1.444215e-09
1.127287e-06 1.266019e-09 1.789864e-09
1.011648e-06 1.068846e-09 9.049521e-10
1.014182e-06 1.017560e-09 1.413657e-09
1.128927e-06 1.218290e-09 1.759874e-09
1.004679e-06 1.011340e-09 3.170640e-09
1.028945e-06 1.582377e-09 1.584711e-09
1.014898e-06 1.484863e-09 2.464307e-09
1.011791e-06 1.027078e-09 3.232065e-09
1.006013e-06 1.015499e-09 2.647772e-09
1.035286e-06 1.012115e-09 1.995104e-09
