2.360202e-06 3.988493e-06 1.342570e-09
2.320444e-06 4.200423e-06 1.227136e-09
2.576159e-06 2.552955e-06 2.211120e-09
4.567160e-06 1.201741e-06 6.426533e-09
6.912146e-06 1.822890e-06 4.803267e-09
5.049382e-06 1.251901e-06 7.860955e-09
3.173031e-06 6.990735e-07 2.003486e-08
2.698367e-06 5.111361e-07 5.390337e-08
3.237339e-06 6.933933e-07 1.883744e-08
2.800699e-06 6.669088e-07 2.496814e-08
4.871617e-06 6.261790e-07 3.156461e-08
3.581847e-06 5.173662e-07 5.032227e-08
3.261987e-06 6.101452e-07 2.506581e-08
2.960390e-06 7.046867e-07 1.356218e-08
2.452304e-06 8.304159e-07 8.847024e-09
2.694263e-06 1.203884e-06 4.926949e-09
3.428831e-06 9.046131e-07 7.183545e-09
2.553788e-06 6.763641e-07 1.281459e-08
1.838140e-06 8.799980e-07 6.908810e-09
2.098019e-06 5.950307e-07 2.102951e-08
2.555030e-06 6.327562e-07 2.298763e-08
3.800961e-06 4.970152e-07 6.172509e-08
3.699439e-06 5.080920e-07 6.125047e-08
5.311497e-06 5.223675e-07 7.354302e-08
9.301868e-06 4.617908e-07 8.872379e-08
7.653722e-06 5.569992e-07 4.758109e-08
9.621309e-06 7.329237e-07 2.545680e-08
9.107840e-06 6.327599e-07 2.812639e-08
6.243989e-06 5.902595e-07 3.096017e-08
9.224204e-06 5.394209e-07 5.130957e-08
7.716604e-06 7.275755e-07 2.219878e-08
6.454070e-06 6.400532e-07 3.105054e-08
4.730491e-06 8.136085e-07 1.780768e-08
5.083019e-06 6.350509e-07 5.383732e-08
4.198384e-06 5.583169e-07 7.309478e-08
3.333616e-06 5.748681e-07 7.611826e-08
1.875022e-06 6.430252e-07 3.776094e-08
1.221172e-06 6.622218e-07 3.914693e-08
1.595752e-06 6.853159e-07 2.786648e-08
2.563015e-06 5.734672e-07 5.893174e-08
2.714709e-06 5.247626e-07 7.088850e-08
2.450381e-06 4.481395e-07 8.977843e-08
4.347497e-06 5.491307e-07 4.193990e-08
7.039034e-06 7.529365e-07 1.944639e-08
6.773360e-06 4.943019e-07 4.030156e-08
6.058920e-06 6.161531e-07 2.671328e-08
7.219588e-06 5.602917e-07 5.038164e-08
6.583920e-06 5.712278e-07 3.864003e-08
6.127985e-06 8.828860e-07 1.271843e-08
7.955867e-06 6.660450e-07 3.288528e-08
9.540486e-06 6.767090e-07 3.160621e-08
9.606460e-06 4.909145e-07 7.174009e-08
1.184927e-05 4.455400e-07 9.971226e-08
1.029526e-05 5.363387e-07 4.179477e-08
8.810148e-06 4.686987e-07 5.863579e-08
5.138580e-06 4.280954e-07 5.797482e-08
5.672496e-06 6.488648e-07 1.839000e-08
3.809936e-06 1.117648e-06 5.991209e-09
3.697726e-06 1.300056e-06 4.775688e-09
3.291507e-06 1.278951e-06 4.960042e-09
4.543355e-06 1.354001e-06 5.846868e-09
6.356682e-06 1.896287e-06 4.345221e-09
6.067767e-06 1.294489e-06 7.057647e-09
8.466923e-06 9.376558e-07 1.439424e-08
1.424287e-05 7.902055e-07 2.973720e-08
1.326591e-05 5.120869e-07 6.671452e-08
7.742350e-06 6.492016e-07 3.041818e-08
8.733512e-06 5.490955e-07 4.358438e-08
5.816889e-06 4.814166e-07 5.417479e-08
5.323994e-06 6.104855e-07 2.317905e-08
4.985096e-06 9.369461e-07 1.105556e-08
5.982037e-06 6.898762e-07 2.026506e-08
5.182450e-06 1.256101e-06 6.713756e-09
4.681110e-06 7.098186e-07 2.056763e-08
7.275571e-06 5.189863e-07 3.867300e-08
5.087142e-06 5.276356e-07 4.931433e-08
4.479725e-06 5.449461e-07 4.821435e-08
7.099208e-06 6.283348e-07 3.582796e-08
5.370914e-06 6.284532e-07 4.080728e-08
