S T U q1 q2 q3
1.115646660947382021e-06 9.447275189150450469e-07 6.025425217808898390e-09 -2.406574934056115306e-04 5.870907581315698565e-01 5.868501006381642293e-01
1.111893010911473889e-06 9.514518313382077467e-07 6.068303156320286877e-09 -4.178742334240946599e-04 3.889998445199758237e-01 3.885819702865517256e-01
1.108770243279240958e-06 9.572798173245672272e-07 6.105466504659992840e-09 -4.236862302978029043e-04 -3.520001586736150045e-01 -3.524238449039128196e-01
1.105435927030108236e-06 9.637321200813677075e-07 6.146610029463713646e-09 -4.722299178445861501e-04 -2.693637986125843042e-01 -2.698360285304288730e-01
1.102855895622682985e-06 9.689196569277550742e-07 6.179689886892926310e-09 -3.945436305813777161e-04 -4.049092556066931081e-01 -4.053037992372744980e-01
1.100706212261286991e-06 9.733766255697568024e-07 6.208111646030187451e-09 -3.564354943705605461e-04 -7.991819844724314947e-01 -7.995384199668020830e-01
1.099752858173809178e-06 9.754028781090144870e-07 6.221033784882942548e-09 -3.168124785478641792e-04 -9.212728944649235530e-01 -9.215897069434714206e-01
1.098890223183194569e-06 9.772582341063467370e-07 6.232866088156002614e-09 -2.761346413912933034e-04 -5.839092587916123733e-01 -5.841853934330036857e-01
1.099631045094077924e-06 9.766000352337424653e-07 6.228665305056803973e-09 -2.467124834112030540e-04 -2.536358020119333645e-01 -2.538825144953445467e-01
1.099409160170839550e-06 9.770780073759253798e-07 6.231712871067511266e-09 -2.602403564997187585e-04 2.918177725306083659e-01 2.915575321741086245e-01
1.099826831219371436e-06 9.766216580165670102e-07 6.228789397532371929e-09 -3.015635755322255279e-04 6.026378415958060231e-01 6.023362780202737854e-01
1.102487472773023558e-06 9.742647018070115900e-07 6.213757413168529912e-09 -3.683388586393082642e-04 7.840907502040987964e-01 7.837224113454595020e-01
1.106248955793711923e-06 9.709518414693422302e-07 6.192629481171866884e-09 -5.748581639667214166e-04 3.665452956833501474e-01 3.659704375193834069e-01
1.106800217985278231e-06 9.704373618159556879e-07 6.189331291992462952e-09 -5.604726814308989141e-04 1.836381879180013499e-01 1.830777152365704596e-01
1.105903988790730598e-06 9.722229653147021366e-07 6.200718530694781602e-09 -6.873222061326671184e-04 -1.895456273941018566e-01 -1.902329496002345133e-01
1.102966196055368904e-06 9.781575180257528340e-07 6.238560605169754956e-09 -6.928167736938075499e-04 -3.545472005485983402e-02 -3.614753682855364331e-02
1.101150340017476618e-06 9.819520006670933217e-07 6.262757773920436352e-09 -7.093617852041850247e-04 1.172725499346984890e-01 1.165631881494943040e-01
1.113494294778400050e-06 9.710646766066948490e-07 6.193333444095681587e-09 -6.748715370102752881e-04 -6.518198071464986754e-02 -6.585685225166014456e-02
1.133765985540901914e-06 9.536980979231137135e-07 6.082605069725416681e-09 -8.672225682958573795e-04 -1.082272888740064332e+00 -1.083140111308360298e+00
1.155154841242851495e-06 9.360354545727855789e-07 5.969987465283951828e-09 -9.210969639975603168e-04 -1.892363797031263672e+00 -1.893284893995261342e+00
1.179216466212974879e-06 9.169317567063397784e-07 5.848179410791857954e-09 -7.387495284385710292e-04 -3.089909247418265892e+00 -3.090647996946704446e+00
1.203629866739574459e-06 8.983300963362488416e-07 5.729566372525489382e-09 -8.242709407064226917e-04 -2.682272878871447830e+00 -2.683097149812154303e+00
1.229706701492211178e-06 8.792774669184077441e-07 5.608071956304468142e-09 -8.687793654623184730e-04 1.317545300699213939e+00 1.316676521333751682e+00
1.256517895246623349e-06 8.605136875961242667e-07 5.488412112137088697e-09 -9.004968899160303852e-04 2.414454399658056083e+00 2.413553902768140080e+00
1.288396199180601505e-06 8.392211520099979699e-07 5.352615434456093284e-09 -1.064540191440558822e-03 1.769001007005636339e+00 1.767936466814195695e+00
1.323792026091059021e-06 8.167823674987463888e-07 5.209494097506156366e-09 -1.022743622948407705e-03 1.187364368274135273e+00 1.186341624651186866e+00
1.360258162618484594e-06 7.948882184474320656e-07 5.069832305497130055e-09 -9.793164933839387798e-04 4.325453121334916773e-01 4.315659956401077246e-01
1.393693097766545699e-06 7.758221658405454028e-07 4.948200138550314006e-09 -8.815736480790280216e-04 1.153635012618101641e-01 1.144819276137311326e-01
1.402286998163211769e-06 7.710678887860662656e-07 4.917874243181105401e-09 -9.201217532941417809e-04 9.790897023304889757e-02 9.698884847975475232e-02
1.404813450907207821e-06 7.696817242186696031e-07 4.909025259749016789e-09 -9.918963211840922667e-04 5.019102990045505308e-01 5.009184026833664038e-01
1.410875810016779762e-06 7.663746965685838766e-07 4.887931171935192905e-09 -8.698500372137062120e-04 6.544544245232817303e-01 6.535845744860679929e-01
1.420036666786360803e-06 7.614311257201515022e-07 4.856397514109371837e-09 -6.032728211021118336e-04 -1.486364861863380682e-01 -1.492397590074401870e-01
1.424954497877877988e-06 7.588034112059432801e-07 4.839636536437705273e-09 -4.410012697765586243e-04 -1.170001220100074235e-01 -1.174411232797839821e-01
1.428665435467171974e-06 7.568325315496299957e-07 4.827065263213992836e-09 -2.971972037385563203e-04 -8.260001222646220498e-01 -8.262973194683606026e-01
1.426893254421087328e-06 7.577728002847650466e-07 4.833057684672606652e-09 -2.070620371274339844e-04 -3.825467105335551565e-01 -3.827537725706826044e-01
1.419414262575646745e-06 7.617652815437501593e-07 4.858523655413085867e-09 -1.176434816120217053e-04 4.818180591636442855e-01 4.817004156820322569e-01
1.404773908790992070e-06 7.697032976481880576e-07 4.909159925514606853e-09 -2.646442510850291474e-04 1.499636240337731685e+00 1.499371596086646719e+00
1.382291910286437286e-06 7.822200829770749565e-07 4.989006870298512356e-09 -4.978228651717556130e-04 1.007636239334160244e+00 1.007138416468988495e+00
1.356088250873874965e-06 7.973330641427136737e-07 5.085412282497776024e-09 -5.009450174934433619e-04 1.576545328617483754e+00 1.576044383599990217e+00
1.329173588959799743e-06 8.134772922792447658e-07 5.188389481268699296e-09 -3.200466251899354575e-04 1.136727146045742209e+00 1.136407099420552180e+00
