S T U q1 q2 q3
4.501939755637089421e-06 1.120398918335581741e-06 6.695206983432469364e-09 1.350074512345561528e-03 -3.660154721694315327e-01 -3.646653976570859435e-01
4.548205726419151443e-06 1.109136577745453065e-06 6.627867332101712993e-09 1.696552218033040016e-03 -5.731984934984168945e-03 -4.035432716951128929e-03
4.597780683029125827e-06 1.097207055700219400e-06 6.557838220537985968e-09 1.634575710955862848e-03 2.751060771976749919e-01 2.767406529086308686e-01
4.636611994033954896e-06 1.088180204605996586e-06 6.503341137654788398e-09 1.450394898862762683e-03 3.309759455422529584e-01 3.324263404411157419e-01
4.655725694852369663e-06 1.083841738686020561e-06 6.477393387063848496e-09 8.819545871836115269e-04 1.242158257123691101e-01 1.250977802995527077e-01
4.651822914370607391e-06 1.084881646322071043e-06 6.483567509805279667e-09 8.147588365412725131e-04 1.748019822624833353e-01 1.756167410990246147e-01
4.628363423191229126e-06 1.090508018946042892e-06 6.517187218216503819e-09 1.999161681035394045e-04 2.592694472283447737e-01 2.594693633964483270e-01
4.590933425591297579e-06 1.099525095161084803e-06 6.571085998767619865e-09 4.864504210038561594e-05 9.079784936964863107e-02 9.084649441174902362e-02
4.548391740099758927e-06 1.109935347040937692e-06 6.633318004737284240e-09 -2.259750036293015074e-04 -7.504029397026101833e-02 -7.526626897389032678e-02
4.507268627016665203e-06 1.120189927747817941e-06 6.694617719423278060e-09 -2.070743996222326744e-04 -1.138157815169620335e-01 -1.140228559165842592e-01
4.476978353308215185e-06 1.127899750065353225e-06 6.740696134678444234e-09 -1.838445387688444899e-04 -1.502160748346099695e-01 -1.503999193733788209e-01
4.460897015065862536e-06 1.132098950376434712e-06 6.765782569523241064e-09 8.234201693798487431e-05 -6.426998340320899672e-02 -6.418764138627100491e-02
4.458738005144393585e-06 1.133019425444630724e-06 6.767872700327075228e-09 2.675621255088245221e-04 -2.833164003840860090e-01 -2.830488382585771845e-01
4.468214312819011493e-06 1.130752208004549943e-06 6.754288974626255328e-09 2.209386118601358584e-04 8.305527425651249018e-02 8.327621286837262604e-02
4.484712335775937218e-06 1.126727997331060675e-06 6.730208635483398027e-09 5.755264316100530686e-04 1.501052355252063819e-02 1.558604998413069126e-02
4.502046221552817012e-06 1.122524906400130084e-06 6.705059708094842737e-09 3.627078828411373079e-04 -3.627374128145000043e-02 -3.591103339860886312e-02
4.512814350204316184e-06 1.119980923853361568e-06 6.689822802298868540e-09 3.166690269055458251e-04 1.514579703816902878e-01 1.517746394085958406e-01
4.506786180846826316e-06 1.121613396794661410e-06 6.699534339601535748e-09 1.956215641802372396e-04 3.264522976163366508e-01 3.266479191805168880e-01
4.478551623948762606e-06 1.128817652568674599e-06 6.742539721730134027e-09 2.184282563841913327e-04 3.888585756457398901e-01 3.890770039021240745e-01
4.428770190460793890e-06 1.141636420954904268e-06 6.819107827740051256e-09 1.109057845229272088e-04 1.428248822533717544e-01 1.429357880378946954e-01
4.365215079056141666e-06 1.158387813099170134e-06 6.919177205070609733e-09 -2.385177297978477440e-04 1.500779185037792729e-02 1.476927412058007955e-02
4.305063776855097942e-06 1.178681213589920301e-06 6.996320990490981485e-09 2.316493452568721412e-04 -1.999910181342681170e-01 -1.997593687890112379e-01
4.250071279489484115e-06 1.194067578383546736e-06 7.087661009101626907e-09 2.165029690687700348e-04 -1.371056481261501148e-01 -1.368891451570813378e-01
4.205983577651836830e-06 1.206723351022772826e-06 7.162775951658169465e-09 4.222984348037986391e-04 -1.194100104756650182e-01 -1.189877120408612265e-01
4.171924152042774500e-06 1.216717497158564970e-06 7.222079814497889423e-09 3.719684170916878752e-04 1.013092325214071110e-01 1.016812009384988058e-01
4.148081016729594261e-06 1.223855967422594356e-06 7.264423752699435253e-09 4.411664795271608153e-04 -3.710106572505011968e-02 -3.665989924552295887e-02
